Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0016301~kinase activity	9	2.1634615384615383	0.005531933576551157	PTSI, GSU0672, TRES, GSU1185, GSU0887, FOLK, RSBW, PYK, PRKA	261	26	2334	3.0954907161803713	0.7081451495311568	0.4597640788795665	6.827399300021808
INTERPRO	IPR000014:PAS domain	16	3.8461538461538463	0.00774066867614958	GSU3152, GSU0537, GSU0718, GSU1656, GSU0700, GSU0681, GSU3138, GSU2044, GSU1039, GSU1249, GSU2789, GSU1038, GSU3437, GSU1414, GSU2506, GSU0103	346	66	2944	2.0627080049045365	0.9919161380552108	0.7001495382083666	10.888655534406698
UP_SEQ_FEATURE	transmembrane region	7	1.6826923076923077	0.009298737360140846	MSCL, NUOH-2, NUOA-2, NUOK-2, KDPC, GSU2485, KDPA	28	29	394	3.396551724137931	0.5219485902016578	0.5219485902016578	9.43218507171194
UP_KEYWORDS	Iron	24	5.769230769230769	0.009645778629505768	MIAB, GSU1650, GSU2527, GSU0200, FTN, COXA, GSU1351, GSU3454, ISPG, QUEE, FEOB-1, NUOG-2, GSU1334, NUOF-2, HOXE, GSU2724, HOXF, SCDA, ACNA, NUOI-2, GSU0847, GSU3274, PPCD, GSU2296	414	116	3430	1.7141429285357321	0.6590019955459401	0.416049655831885	10.389005997835499
GOTERM_BP_DIRECT	GO:0008272~sulfate transport	4	0.9615384615384616	0.010616473028237752	CYSW, CYSU, CYSA, CYSP	226	5	2078	7.355752212389381	0.8108138551210958	0.4259323036305982	12.042851626112983
KEGG_PATHWAY	gsu00190:Oxidative phosphorylation	11	2.644230769230769	0.010928925407575273	NUOF-2, NUOH-2, HOXE, HOXF, NUOA-2, NUOBCD, NUOK-2, NUOI-2, COXA, NUOJ-2, NUOG-2	83	54	979	2.4027219991075413	0.4713173434927562	0.27289432920156387	10.356922207648367
UP_KEYWORDS	Kinase	29	6.971153846153847	0.0126003948270431	GSU1119, GSU0718, GSU0672, KDPD, GSU3138, GSU1038, GSU2789, GSU1249, PTSI, GSU1414, TRES, PPSA, GSU3252, THIE/THID, GSU0681, GSU1088, GSU0450, GSU1185, GSU0452, PYK, GSU2755, GSU3437, GSU1431, TMK-1, RSBW, FOLK, GSU2507, PRKA, GSU0103	414	152	3430	1.5806953979150777	0.7552530074595829	0.3744829941555047	13.368440815643224
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	10	2.403846153846154	0.017194312409400794	NUOF-2, NUOH-2, HOXE, HOXF, NUOA-2, NUOBCD, NUOK-2, NUOI-2, NUOJ-2, NUOG-2	261	37	2334	2.416899658278968	0.9787273904715459	0.722918887423861	19.836206839368643
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	8	1.9230769230769231	0.01723290832820393	NUOF-2, NUOH-2, NUOA-2, NUOBCD, NUOK-2, NUOI-2, NUOJ-2, NUOG-2	226	26	2078	2.829135466303608	0.9335806740837704	0.4923392162512312	18.85975409132683
GOTERM_BP_DIRECT	GO:0000160~phosphorelay signal transduction system	28	6.730769230769231	0.020793585272078148	GSU1119, GSU1656, GSU0718, KDPD, KDPE, GSU3138, GSU1039, GSU0776, GSU1038, GSU2789, GSU1414, CHEY40H-3, CHEY64H-2, GSU1658, GSU3252, GSU1117, GSU0700, GSU0452, GSU0372, GSU2041, GSU3437, GSU1090, GSU1316, GSU0104, GSU2507, GSU2506, GSU0103, GSU1293	226	169	2078	1.5233806357019428	0.9622963863410762	0.4808694402394712	22.324446491528104
GOTERM_MF_DIRECT	GO:0000156~phosphorelay response regulator activity	19	4.567307692307692	0.02229153164277487	GSU1119, GSU0718, GSU1656, GSU0700, KDPE, GSU0372, GSU3138, GSU1039, GSU0776, GSU1038, GSU2041, GSU1414, CHEY40H-3, GSU1316, GSU0104, GSU2506, GSU1293, GSU1658, GSU1117	261	99	2334	1.7162428886566818	0.993293720453712	0.7138324316608271	24.97779839429044
INTERPRO	IPR011006:CheY-like superfamily	22	5.288461538461538	0.025738288400442316	GSU1119, GSU0718, GSU1656, GSU0700, KDPE, GSU0372, GSU3138, GSU0776, GSU1039, GSU2750, GSU1038, GSU2041, GSU1414, GSU1090, CHEY40H-3, GSU1316, GSU0104, GSU2506, CHEY64H-2, GSU1293, GSU1658, GSU1117	346	116	2944	1.6137133745266095	0.9999999047436815	0.9605743594024093	32.080064634728004
UP_KEYWORDS	Potassium transport	4	0.9615384615384616	0.02621500859603714	KDPC, GSU2485, KDPB, KDPA	414	6	3430	5.523349436392914	0.9475915269139016	0.5215347771035694	25.965280953129554
UP_KEYWORDS	Protease	11	2.644230769230769	0.028151162369862582	GSU0891, DEGQ, GSPC, LON-3, CTPA-1, GSU1159, GSU1991, TLDD, GSU1189, HTPX-1, LON-1	414	43	3430	2.119424783732165	0.9579798235229764	0.46949244340865237	27.61419419963227
GOTERM_MF_DIRECT	GO:0000155~phosphorelay sensor kinase activity	20	4.807692307692308	0.03425788418004207	GSU3152, GSU1119, GSU0537, GSU0718, GSU1656, GSU0700, GSU0681, GSU0452, KDPD, GSU2755, GSU3138, GSU2044, GSU1249, GSU2789, GSU1038, GSU3437, GSU1414, GSU2507, GSU0103, GSU3252	261	111	2334	1.6112664388526456	0.9995643075526364	0.7872664407628289	35.877381816989704
KEGG_PATHWAY	gsu02010:ABC transporters	11	2.644230769230769	0.03426308586120797	LPTB, GSU2009, CYSW, LPTF, CYSU, XAPH, GSU0925, GSU0924, CYSA, GSU0817, CYSP	83	64	979	2.027296686746988	0.8676230829918328	0.4903514955511511	29.31043841670847
GOTERM_MF_DIRECT	GO:0008556~potassium-transporting ATPase activity	3	0.7211538461538461	0.03436402144057173	KDPC, KDPB, KDPA	261	3	2334	8.942528735632184	0.9995748096497963	0.7257811954208784	35.96716134778517
INTERPRO	IPR014756:Immunoglobulin E-set	4	0.9615384615384616	0.0389389666172444	GSU1924, GSU1844, TREZ, GSU1334	346	7	2944	4.862097440132121	0.9999999999797884	0.9834955853660171	44.52442463728041
INTERPRO	IPR001789:Signal transduction response regulator, receiver domain	21	5.048076923076923	0.03934275270943825	GSU1119, GSU0718, GSU1656, GSU0700, KDPE, GSU0372, GSU3138, GSU0776, GSU1039, GSU1038, GSU2041, GSU1414, GSU1090, CHEY40H-3, GSU1316, GSU0104, GSU2506, CHEY64H-2, GSU1293, GSU1658, GSU1117	346	114	2944	1.567386674779434	0.9999999999844243	0.971419889297917	44.86920528066932
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	9	2.1634615384615383	0.04012007900225806	GSU2458, DEGQ, GSPC, GSU1159, CLPB, GSU1561, GSU1991, GSU1189, HTPX-1	261	36	2334	2.235632183908046	0.9998872404395213	0.7270884533839509	40.66617489756421
COG_ONTOLOGY	Posttranslational modification, protein turnover, chaperones	9	2.1634615384615383	0.04228912794018951	GSU2406, NIFS-2, PRX-2, LON-3, NIFS-1, GSU1868, QUEE, LON-1, HSPA-1	91	30	652	2.1494505494505494	0.674841689728289	0.674841689728289	29.8370864359761
INTERPRO	IPR012336:Thioredoxin-like fold	8	1.9230769230769231	0.04544796990334956	HOXE, GSU1155, HOXF, PRX-2, GSU0066, PRX-4, SCO, GSU1398	346	29	2944	2.3472194538568862	0.9999999999997009	0.972806229058491	49.84469997400105
GOTERM_MF_DIRECT	GO:0015079~potassium ion transmembrane transporter activity	4	0.9615384615384616	0.05002498125294428	KDPC, GSU2485, GSU0844, KDPB	261	8	2334	4.471264367816091	0.9999887252985873	0.7592794698702334	48.01519052647423
GOTERM_CC_DIRECT	GO:0043190~ATP-binding cassette (ABC) transporter complex	5	1.201923076923077	0.050304735404077434	LPTB, LPTF, GSU0924, CYSA, GSU0817	168	14	1594	3.3886054421768708	0.6949027677726856	0.4476439262329829	33.576036455987165
GOTERM_MF_DIRECT	GO:0009055~electron carrier activity	26	6.25	0.055146604257695825	GSU1155, GSU1650, GSU0200, PGCA, GSU3137, GSU2935, GSU2191, GSU3332, GSU0847, GSU3274, PPCD, FRX-5, GSU2495, GSU2494, GSU2872, GSU2501, GSU1351, NUOG-2, GSU1334, GSU2725, GSU2724, OMCT, GSU2748, OMCS, GSU1648, GSU1397	261	163	2334	1.426415626542557	0.9999966045052124	0.7532128383371335	51.47702556847212
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	5	1.201923076923077	0.05597547209427791	KDPC, GSU2485, GSU0844, KDPB, KDPA	226	14	2078	3.283817951959545	0.9998748613599424	0.7763518868600392	49.969727590552914
GOTERM_BP_DIRECT	GO:0006790~sulfur compound metabolic process	3	0.7211538461538461	0.060432417109284806	APR, CYSD, CYSN	226	4	2078	6.896017699115044	0.9999401902777388	0.7507233017453849	52.73678295851643
UP_KEYWORDS	Ion transport	8	1.9230769230769231	0.06069677797502736	MSCL, CORA-2, KDPD, KDPC, GSU2485, FEOB-1, KDPB, KDPA	414	30	3430	2.209339774557166	0.9990418243287714	0.6860159960855208	50.768787362457935
UP_KEYWORDS	Cell inner membrane	16	3.8461538461538463	0.061813745548495794	MSCL, DCUB, KDPC, HTPX-1, CYSA, GSU2485, KDPB, KDPA, NUOH-2, NUOK-2, NUOBCD, NUOA-2, NUOI-2, GSU0924, GSU2460, GSU0817	414	82	3430	1.6165900789442678	0.9991603731939213	0.6364335860804653	51.42727587859355
PIR_SUPERFAMILY	PIRSF005572:cysteine desulfurase, NifS type	3	0.7211538461538461	0.062046585208006065	NIFS-2, NIFS-1, GSU1868	44	4	389	6.630681818181818	0.9228651295007108	0.9228651295007108	44.34739360383543
INTERPRO	IPR011009:Protein kinase-like domain	3	0.7211538461538461	0.06996778763812765	GSU1431, GSU1088, TRES	346	4	2944	6.38150289017341	1.0	0.9932413244706322	65.90806851648684
INTERPRO	IPR016454:Cysteine desulfurase, NifS	3	0.7211538461538461	0.06996778763812765	NIFS-2, NIFS-1, GSU1868	346	4	2944	6.38150289017341	1.0	0.9932413244706322	65.90806851648684
INTERPRO	IPR009078:Ferritin-like superfamily	5	1.201923076923077	0.0715854379206943	GSU1642, FTN, GSU0542, GSU3289, GSU2193	346	14	2944	3.0388109000825763	1.0	0.9899999882734477	66.77727432685515
INTERPRO	IPR012347:Ferritin-related	5	1.201923076923077	0.0715854379206943	GSU1642, FTN, GSU0542, GSU3289, GSU2193	346	14	2944	3.0388109000825763	1.0	0.9899999882734477	66.77727432685515
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	29	6.971153846153847	0.07515350587044367	GSU1650, GSU2527, GSU0200, GSU3289, GSU2193, PTSI, NUOF-2, SCDA, PPSA, GSU1136, GSU3274, PPCD, NUDC, THIE/THID, GSU1642, GSU1684, GSU1351, GSU3454, NUOG-2, GSU1233, QUED, GSU1334, GSU2635, HOXE, HOXF, GSU2724, RNC, GSU2296, SODA	261	192	2334	1.3506944444444444	0.9999999706597831	0.8234993407075705	63.06328436180648
GOTERM_BP_DIRECT	GO:0006508~proteolysis	8	1.9230769230769231	0.07632510955873267	DEGQ, LON-3, CTPA-1, GSU1159, CLPB, GSU1189, HTPX-1, LON-1	226	35	2078	2.1016434892541085	0.9999958218359503	0.7873706625209173	61.50105082163544
UP_KEYWORDS	Quinone	5	1.201923076923077	0.07774910591961698	NUOH-2, NUOA-2, NUOBCD, NUOK-2, NUOI-2	414	14	3430	2.9589371980676327	0.9998746141792816	0.6747022545064981	59.9877088181137
UP_KEYWORDS	Ubiquinone	5	1.201923076923077	0.07774910591961698	NUOH-2, NUOA-2, NUOBCD, NUOK-2, NUOI-2	414	14	3430	2.9589371980676327	0.9998746141792816	0.6747022545064981	59.9877088181137
UP_KEYWORDS	Iron-sulfur	14	3.3653846153846154	0.08543397832381183	MIAB, GSU1650, GSU2527, GSU0200, GSU1351, GSU3454, ISPG, QUEE, NUOG-2, NUOF-2, HOXE, HOXF, NUOI-2, ACNA	414	72	3430	1.6109769189479333	0.9999504695913624	0.6676065673128022	63.60289794988554
SMART	SM00448:REC	20	4.807692307692308	0.08599181412065084	GSU1119, GSU0718, GSU1656, GSU0700, KDPE, GSU0372, GSU3138, GSU0776, GSU1039, GSU1038, GSU2041, GSU1414, CHEY40H-3, GSU1316, GSU0104, GSU2506, CHEY64H-2, GSU1293, GSU1658, GSU1117	103	111	809	1.4152016093763666	0.9945661837580405	0.9945661837580405	59.12301046857931
GOTERM_MF_DIRECT	GO:0048038~quinone binding	5	1.201923076923077	0.09334070161258644	NUOH-2, NUOA-2, NUOBCD, NUOK-2, NUOI-2	261	16	2334	2.7945402298850572	0.9999999996430605	0.8615971717590313	71.32518999149171
GOTERM_BP_DIRECT	GO:0016052~carbohydrate catabolic process	3	0.7211538461538461	0.09364304649670567	TRES, TREZ, GSU2360	226	5	2078	5.516814159292036	0.9999997818846292	0.8180910654444151	69.33631495298275
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	10	2.403846153846154	0.09662036941275787	GSU0079, LON-3, GSU2119, GSU2506, GSU0372, LON-1, GSU1039, GSU0776, GSU0366, GSU2041	261	50	2334	1.7885057471264367	0.9999999998403366	0.8473838700809551	72.61974286007921
